"Indikator","Ausprägung","Jahr","Räumliche Gliederung","Indikatorwert","Basiswert 1","Basiswert 2","Name Basiswert 1","Name Basiswert 2"
"Ärztedichte","Allgemeinmedizin","2013","18 Untergiesing - Harlaching","1854.9","51937","28","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2013","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","2214.4","90790","41","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2013","20 Hadern","3496.1","48945","14","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2013","21 Pasing - Obermenzing","1966.2","70783","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2013","22 Aubing - Lochhausen - Langwied","2014.5","42305","21","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2013","23 Allach - Untermenzing","2561.4","30737","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2013","24 Feldmoching - Hasenbergl","2375.6","59391","25","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2013","25 Laim","1500.8","54030","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","Stadt München","1757.6","1439474","819","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","01 Altstadt - Lehel","339.8","20048","59","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","02 Ludwigsvorstadt - Isarvorstadt","871.2","49657","57","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","03 Maxvorstadt","1338.9","50877","38","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","04 Schwabing - West","2024.1","64770","32","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","05 Au - Haidhausen","1401.9","58881","42","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","06 Sendling","1521.8","39567","26","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","07 Sendling - Westpark","2597.7","54552","21","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","08 Schwanthalerhöhe","1547.5","29402","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","09 Neuhausen - Nymphenburg","1571","94257","60","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","10 Moosach","2512.7","50253","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","11 Milbertshofen - Am Hart","2265.8","72506","32","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","12 Schwabing - Freimann","1958","68530","35","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","13 Bogenhausen","1616.3","80816","50","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","14 Berg am Laim","2350.7","42313","18","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","15 Trudering - Riem","2271.3","65869","29","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","16 Ramersdorf - Perlach","2329.7","107164","46","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","17 Obergiesing - Fasangarten","2560.1","51201","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","18 Untergiesing - Harlaching","1651","51180","31","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","2181.8","87271","40","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","20 Hadern","3196.6","47949","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","21 Pasing - Obermenzing","1823.6","69295","38","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","22 Aubing - Lochhausen - Langwied","2164","41116","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","23 Allach - Untermenzing","2532.8","30393","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","24 Feldmoching - Hasenbergl","2329.8","58245","25","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2012","25 Laim","1524.5","53359","35","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","Stadt München","1705.9","1410741","827","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","01 Altstadt - Lehel","334","19707","59","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","02 Ludwigsvorstadt - Isarvorstadt","831.6","48231","58","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","03 Maxvorstadt","1269.2","49498","39","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","04 Schwabing - West","2053","63644","31","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","05 Au - Haidhausen","1332.5","57297","43","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","06 Sendling","1500.1","39002","26","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","07 Sendling - Westpark","2316.1","53271","23","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","08 Schwanthalerhöhe","1509.4","28678","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","09 Neuhausen - Nymphenburg","1616.5","92139","57","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","10 Moosach","2599.2","49384","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","11 Milbertshofen - Am Hart","2202.2","70470","32","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","12 Schwabing - Freimann","1852.9","66706","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","13 Bogenhausen","1583.5","79175","50","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","14 Berg am Laim","2296.8","41342","18","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","15 Trudering - Riem","2166.1","64983","30","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","16 Ramersdorf - Perlach","2253.2","105900","47","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","17 Obergiesing - Fasangarten","2666.1","50656","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","18 Untergiesing - Harlaching","1627.6","50455","31","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","2191.5","85468","39","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","20 Hadern","3163.9","47459","15","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","21 Pasing - Obermenzing","1655.6","67878","41","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","22 Aubing - Lochhausen - Langwied","1989.5","39789","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","23 Allach - Untermenzing","2474.4","29693","12","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","24 Feldmoching - Hasenbergl","2117.9","57183","27","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2011","25 Laim","1464.8","52733","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","Stadt München","1624.3","1382273","851","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","01 Altstadt - Lehel","331.2","19207","58","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","02 Ludwigsvorstadt - Isarvorstadt","845.7","47357","56","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","03 Maxvorstadt","1253.2","48875","39","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","04 Schwabing - West","2027.6","62856","31","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","05 Au - Haidhausen","1251.6","56322","45","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","06 Sendling","1483.4","38567","26","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","07 Sendling - Westpark","2099.8","52495","25","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","08 Schwanthalerhöhe","1473.9","28004","19","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","09 Neuhausen - Nymphenburg","1440.1","89286","62","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","10 Moosach","2690.1","48421","18","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","11 Milbertshofen - Am Hart","2090","68970","33","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","12 Schwabing - Freimann","1629","65158","40","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","13 Bogenhausen","1582.5","77542","49","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","14 Berg am Laim","2252.8","40550","18","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","15 Trudering - Riem","2091.9","62756","30","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","16 Ramersdorf - Perlach","2182","104737","48","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","17 Obergiesing - Fasangarten","2451.5","49030","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","18 Untergiesing - Harlaching","1455.9","49502","34","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","2089.6","83584","40","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","20 Hadern","2755.9","46851","17","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","21 Pasing - Obermenzing","1577.2","66244","42","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","22 Aubing - Lochhausen - Langwied","1943.2","38863","20","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","23 Allach - Untermenzing","1715.4","29161","17","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","24 Feldmoching - Hasenbergl","2004.6","56130","28","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Allgemeinmedizin","2010","25 Laim","1439","51805","36","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","Stadt München","2228.9","789041","354","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","01 Altstadt - Lehel","119.7","10529","88","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","02 Ludwigsvorstadt - Isarvorstadt","791.6","25330","32","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","03 Maxvorstadt","1860.4","26045","14","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","04 Schwabing - West","2011.2","36202","18","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","05 Au - Haidhausen","2648.5","31782","12","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","06 Sendling","10343.5","20687","2","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","07 Sendling - Westpark","7747.8","30991","4","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","08 Schwanthalerhöhe","7323.5","14647","2","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","09 Neuhausen - Nymphenburg","1337.1","52147","39","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","10 Moosach","5463.8","27319","5","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","11 Milbertshofen - Am Hart","18501","37002","2","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","12 Schwabing - Freimann","1757.1","38656","22","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","13 Bogenhausen","1606.8","46596","29","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","14 Berg am Laim","11897.5","23795","2","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","15 Trudering - Riem","7355","36775","5","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","16 Ramersdorf - Perlach","11953.2","59766","5","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","17 Obergiesing - Fasangarten","2718.6","27186","10","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","18 Untergiesing - Harlaching","5520","27600","5","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln","4159.7","49916","12","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","20 Hadern","8794.3","26383","3","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","21 Pasing - Obermenzing","1253.8","38869","31","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","22 Aubing - Lochhausen - Langwied","4858","24290","5","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","23 Allach - Untermenzing","8428.5","16857","2","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","24 Feldmoching - Hasenbergl","30738","30738","1","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2019","25 Laim","7233.3","28933","4","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2018","Stadt München","2223.8","780548","351","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
"Ärztedichte","Frauenheilkunde und Geburtshilfe","2018","01 Altstadt - Lehel","123.7","10513","85","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe"
